ID_CORRELATIVO,CODMES,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5,TOTAL_REQUERIMIENTOS,TOTAL_RECLAMOS,PORC_RECLAMOS,TOTAL_PROCDE,PORC_PROCDE,MESES_ACTIVOS,REQ_PROM_MES
51964,201208,1,2,2,41.0,8.0,1,10,1850,1900,1960,2020,1970,1120,1,1,1,1,1,1,3,1,11,5,9,3,3,1,0,0,0,0,0,0,72,45,24,19,13,20,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
90231,201208,1,3,1,41.0,5.0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,10,0,9,5,4,4,4,4,4,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
53791,201208,1,0,1,25.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27188,201208,1,2,1,34.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92383,201208,1,7,1,31.0,9.0,0,3,37890,39310,39700,40000,9910,3620,1,1,1,1,1,1,4,1,4,2,2,1,1,0,26,22,25,23,21,23,32,21,20,16,22,23,3,3,3,3,4,4,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
56486,201208,1,5,1,28.0,0.0,0,11,11950,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,5,6,6,5,5,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31527,201208,1,6,1,37.0,7.0,0,1,60590,63360,64430,65540,66730,67750,1,1,1,1,1,1,2,0,3,4,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,2.0,1.0
16078,201208,1,5,1,25.0,0.0,0,1,13170,13400,3130,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,2,2,2,1,2,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28401,201208,1,3,1,36.0,10.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,4,0,3,0,0,0,0,0,6,0,0,0,2,8,9,6,5,5,6,6,6,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
98881,201208,1,5,1,35.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,8,4,1,0,0,0,0,0,0,0,0,17,25,15,25,17,21,3,3,3,3,2,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
84043,201208,1,6,2,43.0,2.0,1,1,18580,18840,18840,18840,18840,18840,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,4,0,1,1,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
58267,201208,1,2,1,51.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,17,4,0,0,0,4,5,5,4,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98150,201208,1,2,1,31.0,9.0,0,7,0,0,0,0,0,0,1,1,1,1,1,1,2,0,3,2,2,4,3,2,0,0,0,0,0,0,5,13,8,8,5,4,4,5,6,7,8,8,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
10871,201208,1,7,1,41.0,9.0,0,12,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,23,20,19,23,24,16,2,2,2,2,2,2,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
73371,201208,1,1,2,23.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,16,13,4,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81012,201208,1,2,1,26.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50531,201208,1,6,1,28.0,9.0,0,4,1090,700,750,240,300,820,1,1,1,1,1,1,3,0,6,8,4,3,3,4,25,23,17,7,8,13,14,13,8,4,8,11,3,2,2,2,1,1,0,1,0,0,0,0,2.0,2.0,1.0,0.0,0.0,2.0,1.0
77732,201208,1,5,2,43.0,5.0,0,0,0,0,0,0,0,10500,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,3,2,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
44747,201208,1,2,1,28.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8549,201208,1,6,1,31.0,8.0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,9,4,6,2,2,2,2,2,2,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
19787,201208,1,3,1,34.0,0.0,1,0,6450,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21874,201208,1,6,2,42.0,8.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,5,5,1,1,1,1,1,1,2.0,0.0,0.0,0.0,0.0,2.0,1.0
26115,201208,1,3,2,25.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98699,201208,1,4,1,26.0,5.0,0,7,1020,1040,1040,1060,1080,1100,1,1,1,1,1,1,4,1,6,13,7,5,0,0,0,0,0,5,12,7,9,12,11,15,11,5,4,4,4,4,3,3,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
93081,201208,1,7,1,25.0,4.0,0,3,12650,13200,15620,16320,15280,15370,1,1,1,1,1,1,4,1,2,2,3,1,0,0,10,10,8,9,13,11,11,10,7,9,9,3,3,3,3,3,3,3,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
22175,201208,1,3,2,27.0,2.0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,10,5,5,3,2,0,10,7,6,4,0,2,2,2,2,3,3,1,0,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
76970,201208,1,5,1,23.0,5.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,19,17,12,28,31,26,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,1.0,0.0,0.0,2.0,1.0
72194,201208,1,6,1,24.0,3.0,0,8,0,0,0,0,0,0,1,1,1,0,0,0,2,1,1,4,0,0,0,0,13,15,10,13,13,9,23,27,18,17,14,19,3,3,3,2,2,2,1,1,1,1,1,1,2.0,1.0,0.5,0.0,0.0,1.0,2.0
49044,201208,0,0,2,24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9582,201208,1,2,2,26.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0,0,11,0,0,0,0,0,10,2,8,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90149,201208,1,7,1,48.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,7,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
89605,201208,1,0,2,43.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18815,201208,1,3,1,28.0,2.0,0,0,4500,2270,1320,30,20,70,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,2,6,6,6,6,6,6,1,1,1,1,1,1,2.0,1.0,0.5,0.0,0.0,1.0,2.0
89904,201208,1,3,1,26.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,9,9,8,8,0,0,0,0,0,2,0,0,4,4,3,3,3,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44958,201208,1,2,2,25.0,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,7,3,0,0,0,7,16,8,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86324,201208,1,4,2,43.0,6.0,0,8,1840,0,0,0,0,0,1,1,1,1,1,1,3,1,5,0,0,0,0,1,5,9,10,5,6,6,28,27,15,26,24,18,3,2,2,3,3,3,0,0,0,0,0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
4509,201208,1,3,1,32.0,9.0,0,13,9010,7430,8910,13010,12830,12420,1,1,1,1,1,1,2,0,8,10,7,5,6,12,0,0,0,0,0,0,11,6,11,14,27,19,4,4,4,4,4,4,1,1,1,1,1,1,2.0,0.0,0.0,0.0,0.0,2.0,1.0
20652,201208,1,5,2,29.0,5.0,0,1,3990,18030,16400,1240,0,0,1,1,1,1,1,1,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,6,4,0,0,6,7,7,6,5,6,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
36928,201208,1,4,1,26.0,4.0,0,9,1290,210,1220,1820,1310,3190,1,1,1,1,1,1,3,0,5,4,6,6,8,5,5,7,5,14,9,5,9,8,3,7,23,5,2,2,2,2,2,2,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
744,201208,1,0,1,64.0,0.0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10926,201208,1,6,1,32.0,9.0,0,8,1490,1160,0,0,0,740,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,14,31,58,26,13,8,5,5,5,5,6,6,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
30667,201208,1,6,1,32.0,9.0,0,7,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,2,2,2,2,2,2,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
92858,201208,1,5,1,26.0,5.0,0,7,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,4,0,0,1,3,2,1,1,0,0,8,13,6,6,2,14,4,4,4,4,3,3,1,1,1,1,1,0,3.0,2.0,0.6666666666666666,0.0,0.0,1.0,3.0
93420,201208,0,0,1,18.0,2.0,0,3,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,23,33,28,26,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
26556,201208,1,2,1,21.0,3.0,0,8,30,130,0,0,50,220,1,1,1,1,1,1,3,0,6,2,3,3,11,1,3,2,1,5,10,15,1,3,9,8,7,5,1,1,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
46918,201208,1,1,2,48.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7996,201208,0,2,0,0.0,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,13,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42527,201208,1,9,1,45.0,4.0,0,6,10120,6390,8170,10680,11250,10560,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,13,11,12,12,10,17,2,2,2,2,2,2,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
72291,201208,1,2,2,39.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99230,201208,1,0,0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67396,201208,0,1,2,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,6,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42064,201208,1,3,2,29.0,0.0,0,0,260,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,2,2,2,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15169,201208,1,3,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71837,201208,1,3,2,28.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,6,6,6,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73575,201208,1,2,1,27.0,4.0,0,7,0,3510,4450,4700,4970,40,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,12,11,8,3,3,3,3,3,3,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
58364,201208,0,4,0,0.0,0.0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54778,201208,1,6,2,27.0,4.0,0,10,0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,14,7,4,8,5,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
79023,201208,1,0,1,61.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18485,201208,1,2,2,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38998,201208,0,1,1,22.0,4.0,0,8,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,23,11,7,5,0,0,4,8,5,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.5,0.0,0.0,1.0,2.0
38410,201208,0,0,1,25.0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,8,15,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21728,201208,0,1,1,24.0,5.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,5,9,8,0,0,0,0,0,0,11,3,1,8,14,11,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
36020,201208,1,2,2,46.0,9.0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
12268,201208,1,1,1,37.0,0.0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,5,4,3,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46666,201208,1,4,1,31.0,5.0,0,1,10770,11570,12000,390,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,39,12,31,19,24,1,1,1,1,0,0,0,0,0,0,0,0,3.0,2.0,0.6666666666666666,0.0,0.0,1.0,3.0
14780,201208,0,2,2,32.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20770,201208,1,4,2,35.0,4.0,0,0,0,0,1040,140,890,2130,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,5,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
22003,201208,1,1,1,36.0,5.0,0,8,1790,1950,2110,2110,2460,2570,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,2,2,2,2,1,1,1,1,1,0,3.0,1.0,0.3333333333333333,0.0,0.0,2.0,1.5
41574,201208,1,0,2,39.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56117,201208,1,3,1,26.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,2,2,0,0,0,0,0,0,0,13,11,10,24,18,4,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
8923,201208,1,3,2,25.0,3.0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,0,0,0,3,10,8,11,6,8,0,6,4,5,1,1,28,0,1,1,1,2,2,0,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
40322,201208,1,1,2,39.0,7.0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,4,6,1,3,3,3,0,0,1,0,0,0,5,5,5,0,1,4,2,2,2,2,2,2,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
32891,201208,0,2,2,20.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64951,201208,0,0,1,19.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10,6,7,4,10,16,8,1,6,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,2.0,1.0
99526,201208,1,0,2,25.0,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,8,4,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83854,201208,1,4,1,27.0,4.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,1,1,1,1,1,1,3.0,1.0,0.3333333333333333,0.0,0.0,2.0,1.5
19644,201208,1,2,1,45.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33962,201208,1,3,2,0.0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45988,201208,1,2,1,25.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7,10,11,7,3,8,20,12,16,16,12,16,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
56847,201208,1,4,2,26.0,2.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,2,2,2,3,3,2,1,1,1,1,1,1,2.0,2.0,1.0,0.0,0.0,1.0,2.0
41220,201208,1,4,1,29.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,5,7,3,5,2,0,8,0,2,2,6,4,3,3,3,3,3,3,1,1,1,1,1,1,3.0,2.0,0.6666666666666666,0.0,0.0,2.0,1.5
8567,201208,1,3,1,29.0,0.0,0,0,130,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,3,2,2,1,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80067,201208,1,1,1,32.0,10.0,0,9,6950,7140,7290,7450,7660,7760,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,7,9,6,6,6,6,6,6,5,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
75942,201208,0,0,2,21.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14010,201208,1,0,2,49.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31982,201208,1,3,2,30.0,0.0,0,1,0,3930,5920,4450,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,3,2,3,3,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66728,201208,1,2,1,43.0,5.0,1,7,0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2,1,4,5,1,1,2,2,2,2,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
25561,201208,1,2,1,27.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
25781,201208,1,3,2,30.0,0.0,0,12,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61877,201208,1,8,1,43.0,6.0,0,0,49570,50600,52550,53010,53430,54230,1,1,1,1,1,1,1,0,3,0,3,1,4,2,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
67397,201208,1,6,2,38.0,3.0,0,5,28410,28880,29340,29790,18000,0,1,1,1,1,1,1,3,1,3,1,4,6,5,6,0,0,0,0,0,0,8,3,14,9,10,9,1,1,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
