ID_CORRELATIVO,CODMES_x,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES_y,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
90521,201208,1,Rang_ingreso_07,Lima,29.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,4,1,2,1,0,0,0,0,0,0,0,12,11,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE PARCIAL,202403,Producto 18,Submotivo 125
4836,201208,1,Rang_ingreso_05,Lima,54.0,6.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 43
4836,201208,1,Rang_ingreso_05,Lima,54.0,6.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 43
52391,201208,0,Rang_ingreso_01,Lima,22.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,3,3,3,4,0,0,0,0,0,0,0,18,28,15,14,19,24,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 27
55775,201208,1,Rang_ingreso_02,Lima,35.0,2.0,0,Rango_SDO_01,1260,1320,1370,1430,1480,1500,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,5,10,13,7,12,6,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 43
55775,201208,1,Rang_ingreso_02,Lima,35.0,2.0,0,Rango_SDO_01,1260,1320,1370,1430,1480,1500,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,5,10,13,7,12,6,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 150
13801,201208,1,Rang_ingreso_01,Lima,30.0,1.0,0,Rango_SDO_02,0,190,0,0,0,240,0,0,0,0,0,0,Rango_02,1,6,8,0,0,10,5,0,0,0,0,0,0,14,18,5,4,22,18,2,2,1,1,1,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 88
13801,201208,1,Rang_ingreso_01,Lima,30.0,1.0,0,Rango_SDO_02,0,190,0,0,0,240,0,0,0,0,0,0,Rango_02,1,6,8,0,0,10,5,0,0,0,0,0,0,14,18,5,4,22,18,2,2,1,1,1,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
13801,201208,1,Rang_ingreso_01,Lima,30.0,1.0,0,Rango_SDO_02,0,190,0,0,0,240,0,0,0,0,0,0,Rango_02,1,6,8,0,0,10,5,0,0,0,0,0,0,14,18,5,4,22,18,2,2,1,1,1,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
41369,201208,1,Rang_ingreso_01,Provincia,34.0,6.0,0,Rango_SDO_05,340,700,730,830,690,990,1,1,1,1,1,1,Rango_05,1,0,0,0,0,0,0,3,1,0,0,0,0,11,7,3,7,4,10,1,1,1,1,1,1,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
41369,201208,1,Rang_ingreso_01,Provincia,34.0,6.0,0,Rango_SDO_05,340,700,730,830,690,990,1,1,1,1,1,1,Rango_05,1,0,0,0,0,0,0,3,1,0,0,0,0,11,7,3,7,4,10,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202403,Producto 18,Submotivo 125
78971,201208,1,Rang_ingreso_01,Lima,36.0,10.0,0,Rango_SDO_09,2940,12300,0,3970,0,8230,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1,1,2,2,2,2,2,2,1,0,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
78971,201208,1,Rang_ingreso_01,Lima,36.0,10.0,0,Rango_SDO_09,2940,12300,0,3970,0,8230,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1,1,2,2,2,2,2,2,1,0,1,1,1,1,Reclamo,PROCEDE PARCIAL,201208,Producto 20,Submotivo 125
78971,201208,1,Rang_ingreso_01,Lima,36.0,10.0,0,Rango_SDO_09,2940,12300,0,3970,0,8230,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1,1,2,2,2,2,2,2,1,0,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
14785,201208,1,Rang_ingreso_06,Lima,37.0,9.0,0,Rango_SDO_01,3690,5070,5290,4900,5500,5580,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
14785,201208,1,Rang_ingreso_06,Lima,37.0,9.0,0,Rango_SDO_01,3690,5070,5290,4900,5500,5580,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,Reclamo,PROCEDE PARCIAL,202407,Producto 18,Submotivo 125
12100,201208,1,Rang_ingreso_02,Lima,35.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,17,7,2,8,0,5,3,3,3,3,3,3,1,1,1,1,1,0,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
93660,201208,1,Rang_ingreso_03,Lima,29.0,3.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,11,3,2,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 125
93660,201208,1,Rang_ingreso_03,Lima,29.0,3.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,11,3,2,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202404,Producto 07,Submotivo 125
93660,201208,1,Rang_ingreso_03,Lima,29.0,3.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,11,3,2,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 89
14237,201208,1,Rang_ingreso_05,Lima,41.0,8.0,0,Cero,51860,52400,52560,45950,44050,42910,1,1,1,1,1,1,Rango_02,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
63746,201208,1,Rang_ingreso_02,Lima,22.0,1.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,3,3,1,0,0,0,1,1,1,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 146
31164,201208,1,Rang_ingreso_01,Provincia,20.0,0.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,1,0,0,0,Rango_02,0,0,0,0,0,0,0,3,0,2,0,0,0,0,6,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 89
90071,201208,1,Desconocido,Lima,32.0,5.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 09,Submotivo 125
68862,201208,1,Rang_ingreso_05,Provincia,27.0,8.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,2,1,1,4,7,2,0,0,3,3,2,0,0,2,2,3,0,3,3,3,3,3,4,3,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
53494,201208,0,Rang_ingreso_02,Lima,26.0,3.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,1,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 125
53494,201208,0,Rang_ingreso_02,Lima,26.0,3.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,1,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202403,Producto 21,Submotivo 88
27027,201208,1,Rang_ingreso_01,Lima,24.0,1.0,0,Rango_SDO_10,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,0,0,0,0,0,1,3,16,9,8,7,10,0,6,3,7,15,12,10,3,3,1,1,1,1,1,1,1,1,1,0,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
65559,201208,1,Rang_ingreso_06,Lima,33.0,7.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,5,2,2,2,2,2,3,1,1,1,1,1,1,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
13654,201208,1,Rang_ingreso_07,Lima,38.0,6.0,0,Rango_SDO_13,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,2,0,0,0,0,0,1,0,0,1,15,6,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
13654,201208,1,Rang_ingreso_07,Lima,38.0,6.0,0,Rango_SDO_13,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,2,0,0,0,0,0,1,0,0,1,15,6,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
81900,201208,1,Rang_ingreso_07,Provincia,31.0,8.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,5,10,4,2,7,6,0,0,0,0,0,0,7,10,3,11,9,13,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202406,Producto 01,Submotivo 146
62370,201208,1,Rang_ingreso_09,Lima,25.0,5.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,2,3,1,2,1,0,14,9,6,7,5,5,11,6,9,11,13,7,2,2,2,2,2,2,0,0,0,0,0,0,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
62370,201208,1,Rang_ingreso_09,Lima,25.0,5.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,2,3,1,2,1,0,14,9,6,7,5,5,11,6,9,11,13,7,2,2,2,2,2,2,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
62370,201208,1,Rang_ingreso_09,Lima,25.0,5.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,2,3,1,2,1,0,14,9,6,7,5,5,11,6,9,11,13,7,2,2,2,2,2,2,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
93212,201208,1,Rang_ingreso_02,Lima,28.0,7.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,12,11,9,14,12,7,1,0,0,0,0,0,10,17,7,10,15,15,3,3,1,1,1,1,1,1,1,1,0,1,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
5054,201208,1,Rang_ingreso_02,Lima,52.0,4.0,0,Cero,1120,1230,1390,1560,1740,1940,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 144
5054,201208,1,Rang_ingreso_02,Lima,52.0,4.0,0,Cero,1120,1230,1390,1560,1740,1940,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 89
31043,201208,1,Rang_ingreso_01,Lima,21.0,2.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,2,0,0,0,0,3,2,0,0,0,0,0,3,1,7,2,3,0,2,2,2,2,2,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
15752,201208,1,Rang_ingreso_04,Provincia,30.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 43
15752,201208,1,Rang_ingreso_04,Provincia,30.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 43
95551,201208,1,Rang_ingreso_02,Provincia,58.0,4.0,0,Rango_SDO_01,5780,490,370,110,20,40,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 43
67730,201208,1,Rang_ingreso_03,Lima,29.0,1.0,0,Rango_SDO_01,1220,1240,80,0,0,0,1,1,1,1,1,0,Rango_04,0,0,0,0,0,0,0,10,8,7,15,10,18,8,7,8,7,18,15,1,1,1,1,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
66698,201208,1,Rang_ingreso_05,Lima,30.0,9.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,2,0,0,5,5,1,18,20,11,14,9,24,13,14,13,22,21,30,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 156
93506,201208,1,Rang_ingreso_04,Lima,31.0,9.0,0,Cero,2760,3010,2630,2660,3040,3480,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,4,4,4,3,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
93506,201208,1,Rang_ingreso_04,Lima,31.0,9.0,0,Cero,2760,3010,2630,2660,3040,3480,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,4,4,4,3,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 125
93506,201208,1,Rang_ingreso_04,Lima,31.0,9.0,0,Cero,2760,3010,2630,2660,3040,3480,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,4,4,4,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
93506,201208,1,Rang_ingreso_04,Lima,31.0,9.0,0,Cero,2760,3010,2630,2660,3040,3480,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,4,4,4,3,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 144
93506,201208,1,Rang_ingreso_04,Lima,31.0,9.0,0,Cero,2760,3010,2630,2660,3040,3480,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,4,4,4,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 43
72168,201208,1,Desconocido,Lima,23.0,6.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,5,0,0,0,0,0,1,0,0,0,0,9,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 26
69696,201208,1,Rang_ingreso_04,Lima,36.0,10.0,0,Rango_SDO_03,95520,97010,91900,88290,100290,97650,1,1,1,1,1,1,Rango_05,0,6,5,4,6,8,9,5,5,4,3,3,2,4,9,9,6,7,4,7,7,7,7,7,7,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 145
17040,201208,1,Rang_ingreso_02,Lima,32.0,2.0,0,Rango_SDO_02,330,0,0,0,0,0,1,1,0,0,0,0,Rango_04,1,1,0,0,3,2,10,16,15,6,1,0,0,13,13,32,30,25,14,2,1,1,1,0,0,1,1,1,1,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 21,Submotivo 88
8185,201208,1,Rang_ingreso_08,Lima,42.0,7.0,0,Rango_SDO_01,1067860,1067880,1068300,1068460,1068280,1068830,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,6,4,14,10,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,201208,Producto 04,Submotivo 125
8185,201208,1,Rang_ingreso_08,Lima,42.0,7.0,0,Rango_SDO_01,1067860,1067880,1068300,1068460,1068280,1068830,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,6,4,14,10,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,201208,Producto 04,Submotivo 125
10777,201208,1,Rang_ingreso_02,Lima,54.0,6.0,0,Rango_SDO_12,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
91854,201208,1,Rang_ingreso_09,Lima,33.0,7.0,0,Rango_SDO_13,366880,372980,377090,379660,384820,381930,1,1,1,1,1,1,Rango_05,0,3,2,5,2,4,3,0,0,0,0,0,0,13,16,11,15,14,20,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 66
91854,201208,1,Rang_ingreso_09,Lima,33.0,7.0,0,Rango_SDO_13,366880,372980,377090,379660,384820,381930,1,1,1,1,1,1,Rango_05,0,3,2,5,2,4,3,0,0,0,0,0,0,13,16,11,15,14,20,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202407,Producto 20,Submotivo 125
8023,201208,1,Rang_ingreso_06,Provincia,27.0,2.0,0,Rango_SDO_01,0,0,6160,26570,26900,1740,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,3,4,1,1,0,0,0,0,3,4,4,4,4,5,4,3,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 05,Submotivo 125
8023,201208,1,Rang_ingreso_06,Provincia,27.0,2.0,0,Rango_SDO_01,0,0,6160,26570,26900,1740,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,3,4,1,1,0,0,0,0,3,4,4,4,4,5,4,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 05,Submotivo 125
87529,201208,1,Rang_ingreso_06,Lima,21.0,3.0,0,Rango_SDO_05,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,1,1,1,4,1,2,3,0,0,0,0,0,0,11,17,11,16,10,4,1,1,1,1,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202403,Producto 21,Submotivo 150
87529,201208,1,Rang_ingreso_06,Lima,21.0,3.0,0,Rango_SDO_05,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,1,1,1,4,1,2,3,0,0,0,0,0,0,11,17,11,16,10,4,1,1,1,1,0,0,0,0,0,0,0,0,Reclamo,NO PROCEDE,202403,Producto 21,Submotivo 150
48901,201208,1,Rang_ingreso_02,Lima,34.0,8.0,0,Rango_SDO_13,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,8,10,7,9,7,8,1,0,2,2,4,6,8,16,9,11,24,21,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 63
16400,201208,1,Rang_ingreso_03,Lima,26.0,7.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,1,0,0,0,Rango_02,0,0,0,0,0,0,0,7,16,3,2,0,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 89
74655,201208,1,Rang_ingreso_01,Lima,37.0,5.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
74655,201208,1,Rang_ingreso_01,Lima,37.0,5.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
74655,201208,1,Rang_ingreso_01,Lima,37.0,5.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
53706,201208,1,Rang_ingreso_02,Provincia,51.0,8.0,0,Cero,1830,1920,1990,2090,2480,2750,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 144
52922,201208,1,Rang_ingreso_01,Provincia,39.0,4.0,0,Rango_SDO_05,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,2,0,0,0,0,0,0,0,5,6,0,0,3,2,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 21,Submotivo 125
52922,201208,1,Rang_ingreso_01,Provincia,39.0,4.0,0,Rango_SDO_05,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,2,0,0,0,0,0,0,0,5,6,0,0,3,2,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
69779,201208,1,Rang_ingreso_04,Provincia,33.0,10.0,0,Rango_SDO_11,36320,38430,39300,47320,55190,53510,1,1,1,1,1,1,Rango_04,1,6,4,1,7,1,6,0,0,0,0,0,0,12,19,6,16,19,10,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 88
51518,201208,1,Rang_ingreso_02,Lima,31.0,6.0,1,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,14,32,13,13,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 146
61470,201208,1,Rang_ingreso_04,Lima,38.0,8.0,1,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,6,6,6,6,6,6,1,1,1,1,1,1,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
46478,201208,1,Rang_ingreso_04,Provincia,27.0,0.0,0,Cero,0,0,0,0,0,0,1,1,1,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
22360,201208,0,Rang_ingreso_01,Lima,25.0,2.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,18,24,37,40,0,0,0,0,0,0,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
59154,201208,1,Rang_ingreso_05,Lima,33.0,4.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,2,3,3,2,1,0,0,0,0,0,0,10,13,6,4,13,10,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 125
69200,201208,1,Rang_ingreso_04,Lima,32.0,6.0,0,Rango_SDO_01,200,420,30,0,0,0,1,1,1,0,0,0,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,8,12,18,23,1,1,1,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
