ID_CORRELATIVO,CODMES_x,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES_y,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
12909,202408,1,Rang_ingreso_02,Provincia,27.0,5.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,5,5,6,6,6,5,4,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
12909,202408,1,Rang_ingreso_02,Provincia,27.0,5.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,5,5,6,6,6,5,4,2,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202406,Producto 18,Submotivo 125
60943,202408,1,Rang_ingreso_04,Lima,24.0,5.0,Rango_SDO_07,3310,3660,3730,3830,3930,3920,1,1,1,1,1,1,Rango_04,1,4,11,6,3,7,7,3,0,1,0,0,0,7,9,2,6,2,4,1,1,1,1,2,2,0,0,0,0,0,0,Reclamo,NO PROCEDE,202408,Producto 17,Submotivo 35
60943,202408,1,Rang_ingreso_04,Lima,24.0,5.0,Rango_SDO_07,3310,3660,3730,3830,3930,3920,1,1,1,1,1,1,Rango_04,1,4,11,6,3,7,7,3,0,1,0,0,0,7,9,2,6,2,4,1,1,1,1,2,2,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 125
60943,202408,1,Rang_ingreso_04,Lima,24.0,5.0,Rango_SDO_07,3310,3660,3730,3830,3930,3920,1,1,1,1,1,1,Rango_04,1,4,11,6,3,7,7,3,0,1,0,0,0,7,9,2,6,2,4,1,1,1,1,2,2,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 29
60943,202408,1,Rang_ingreso_04,Lima,24.0,5.0,Rango_SDO_07,3310,3660,3730,3830,3930,3920,1,1,1,1,1,1,Rango_04,1,4,11,6,3,7,7,3,0,1,0,0,0,7,9,2,6,2,4,1,1,1,1,2,2,0,0,0,0,0,0,Reclamo,NO PROCEDE,202407,Producto 17,Submotivo 35
60943,202408,1,Rang_ingreso_04,Lima,24.0,5.0,Rango_SDO_07,3310,3660,3730,3830,3930,3920,1,1,1,1,1,1,Rango_04,1,4,11,6,3,7,7,3,0,1,0,0,0,7,9,2,6,2,4,1,1,1,1,2,2,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 43
73665,202408,1,Rang_ingreso_01,Provincia,28.0,1.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,1,10,4,7,0,0,0,0,0,0,0,1,6,7,8,11,1,1,1,1,1,1,0,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 125
25205,202408,1,Rang_ingreso_02,Lima,27.0,4.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,0,1,0,0,0,14,15,12,2,4,12,3,6,11,3,2,4,2,2,2,2,2,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
86520,202408,1,Rang_ingreso_03,Lima,25.0,1.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 144
86520,202408,1,Rang_ingreso_03,Lima,25.0,1.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
99354,202408,1,Rang_ingreso_01,Lima,44.0,3.0,Cero,430,680,990,1340,1670,1440,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,1,1,1,1,1,1,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
25880,202408,1,Rang_ingreso_01,Lima,39.0,3.0,Rango_SDO_08,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,8,2,4,12,7,0,1,0,0,0,0,0,0,1,0,0,13,9,1,1,1,1,1,1,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 132
52274,202408,1,Rang_ingreso_03,Lima,35.0,10.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
15842,202408,1,Rang_ingreso_01,Lima,25.0,6.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,3,2,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 27
56585,202408,1,Rang_ingreso_01,Provincia,54.0,5.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,5,1,0,0,1,1,1,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 43
46136,202408,1,Rang_ingreso_06,Lima,37.0,1.0,Rango_SDO_01,860,3220,2130,5830,2560,2230,1,1,1,1,1,1,Rango_03,0,0,0,0,1,0,0,10,9,12,3,5,8,0,0,0,0,0,0,6,6,6,6,5,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
46136,202408,1,Rang_ingreso_06,Lima,37.0,1.0,Rango_SDO_01,860,3220,2130,5830,2560,2230,1,1,1,1,1,1,Rango_03,0,0,0,0,1,0,0,10,9,12,3,5,8,0,0,0,0,0,0,6,6,6,6,5,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
49593,202408,1,Rang_ingreso_09,Lima,40.0,9.0,Rango_SDO_04,0,0,0,0,1311580,1568110,1,1,1,1,1,1,Rango_03,0,2,0,0,4,8,7,0,0,0,0,0,0,0,1,0,5,7,12,3,3,3,3,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
17522,202408,1,Rang_ingreso_01,Lima,24.0,5.0,Rango_SDO_01,1980,3250,3280,3260,3290,3270,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,8,15,15,20,16,21,3,4,10,3,14,16,2,2,2,2,2,2,1,1,1,0,1,1,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 68
64964,202408,1,Rang_ingreso_06,Provincia,36.0,1.0,Rango_SDO_01,176320,175050,174870,175360,175930,176230,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,2,3,3,2,3,3,3,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202408,Producto 20,Submotivo 132
64964,202408,1,Rang_ingreso_06,Provincia,36.0,1.0,Rango_SDO_01,176320,175050,174870,175360,175930,176230,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,2,3,3,2,3,3,3,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202408,Producto 18,Submotivo 125
63785,202408,1,Rang_ingreso_01,Lima,50.0,4.0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,0,0,0,0,0,0,16,18,9,9,0,0,35,37,30,38,28,28,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202408,Producto 07,Submotivo 26
63785,202408,1,Rang_ingreso_01,Lima,50.0,4.0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,0,0,0,0,0,0,16,18,9,9,0,0,35,37,30,38,28,28,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 26
63785,202408,1,Rang_ingreso_01,Lima,50.0,4.0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,0,0,0,0,0,0,16,18,9,9,0,0,35,37,30,38,28,28,2,2,2,2,2,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
63785,202408,1,Rang_ingreso_01,Lima,50.0,4.0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,0,0,0,0,0,0,16,18,9,9,0,0,35,37,30,38,28,28,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 07,Submotivo 26
44165,202408,1,Rang_ingreso_09,Lima,51.0,3.0,Rango_SDO_07,0,0,0,0,0,9330,1,1,1,1,1,1,Rango_02,0,2,3,5,4,4,5,0,0,0,0,0,0,7,8,11,8,12,10,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202403,Producto 18,Submotivo 125
63321,202408,1,Rang_ingreso_07,Lima,29.0,4.0,Rango_SDO_02,13470,15060,16190,16650,17580,18240,1,1,1,1,1,1,Rango_03,1,1,1,2,5,4,2,0,0,0,0,0,0,19,21,15,22,21,15,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 46
24948,202408,1,Rang_ingreso_01,Lima,36.0,8.0,Rango_SDO_04,35480,36240,37150,37700,38470,39240,1,1,1,1,1,1,Rango_04,0,0,2,7,2,1,3,10,8,11,9,4,7,4,7,8,3,1,0,7,6,6,5,5,5,1,1,1,1,1,1,Reclamo,NO PROCEDE,202408,Producto 20,Submotivo 125
24198,202408,1,Rang_ingreso_04,Provincia,35.0,5.0,Rango_SDO_01,0,0,0,0,7290,0,0,0,0,0,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,1,1,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 27
24198,202408,1,Rang_ingreso_04,Provincia,35.0,5.0,Rango_SDO_01,0,0,0,0,7290,0,0,0,0,0,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,1,1,2,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202403,Producto 20,Submotivo 125
72401,202408,1,Rang_ingreso_04,Lima,43.0,9.0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,6,5,5,5,5,5,4,4,1,1,1,1,1,1,Reclamo,PROCEDE PARCIAL,202405,Producto 18,Submotivo 125
47074,202408,1,Rang_ingreso_04,Provincia,23.0,3.0,Rango_SDO_07,200,170,390,540,710,560,1,1,1,1,1,1,Rango_04,1,15,17,9,7,6,4,1,0,1,1,1,1,11,11,21,16,9,10,2,2,2,2,1,1,1,0,1,0,0,0,Reclamo,PROCEDE TOTAL,202408,Producto 21,Submotivo 39
47074,202408,1,Rang_ingreso_04,Provincia,23.0,3.0,Rango_SDO_07,200,170,390,540,710,560,1,1,1,1,1,1,Rango_04,1,15,17,9,7,6,4,1,0,1,1,1,1,11,11,21,16,9,10,2,2,2,2,1,1,1,0,1,0,0,0,Reclamo,NO PROCEDE,202407,Producto 07,Submotivo 125
71224,202408,1,Rang_ingreso_04,Lima,23.0,0.0,Cero,14420,14410,15510,15860,4290,0,1,1,1,1,1,0,Rango_02,0,2,5,1,7,0,0,6,12,4,6,0,0,0,0,0,2,0,0,2,2,2,2,3,2,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
71224,202408,1,Rang_ingreso_04,Lima,23.0,0.0,Cero,14420,14410,15510,15860,4290,0,1,1,1,1,1,0,Rango_02,0,2,5,1,7,0,0,6,12,4,6,0,0,0,0,0,2,0,0,2,2,2,2,3,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
23202,202408,1,Rang_ingreso_03,Provincia,26.0,5.0,Rango_SDO_02,380,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,9,2,2,2,2,2,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202406,Producto 07,Submotivo 125
25061,202408,1,Rang_ingreso_04,Lima,39.0,6.0,Rango_SDO_01,0,340,7720,7840,7970,8000,0,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,6,5,5,5,1,1,1,1,1,1,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
21442,202408,1,Rang_ingreso_06,Lima,24.0,7.0,Rango_SDO_12,510,1260,410,270,110,880,1,1,1,1,1,1,Rango_03,0,7,8,3,1,0,0,7,3,7,10,6,9,8,4,16,5,3,3,0,1,1,1,1,1,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 132
21442,202408,1,Rang_ingreso_06,Lima,24.0,7.0,Rango_SDO_12,510,1260,410,270,110,880,1,1,1,1,1,1,Rango_03,0,7,8,3,1,0,0,7,3,7,10,6,9,8,4,16,5,3,3,0,1,1,1,1,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 63
21442,202408,1,Rang_ingreso_06,Lima,24.0,7.0,Rango_SDO_12,510,1260,410,270,110,880,1,1,1,1,1,1,Rango_03,0,7,8,3,1,0,0,7,3,7,10,6,9,8,4,16,5,3,3,0,1,1,1,1,1,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
21442,202408,1,Rang_ingreso_06,Lima,24.0,7.0,Rango_SDO_12,510,1260,410,270,110,880,1,1,1,1,1,1,Rango_03,0,7,8,3,1,0,0,7,3,7,10,6,9,8,4,16,5,3,3,0,1,1,1,1,1,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
21442,202408,1,Rang_ingreso_06,Lima,24.0,7.0,Rango_SDO_12,510,1260,410,270,110,880,1,1,1,1,1,1,Rango_03,0,7,8,3,1,0,0,7,3,7,10,6,9,8,4,16,5,3,3,0,1,1,1,1,1,0,0,0,0,0,0,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
67148,202408,1,Rang_ingreso_04,Lima,41.0,6.0,Rango_SDO_06,0,0,3300,3990,4210,4390,1,1,1,1,1,1,Rango_04,1,0,0,1,0,0,0,0,0,0,0,0,0,15,12,12,16,10,10,1,1,1,1,1,1,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 144
71351,202408,1,Rang_ingreso_02,Lima,32.0,1.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
71351,202408,1,Rang_ingreso_02,Lima,32.0,1.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 125
46226,202408,1,Rang_ingreso_01,Lima,64.0,3.0,Rango_SDO_11,220,650,720,500,550,410,0,0,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,7,7,7,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 130
46226,202408,1,Rang_ingreso_01,Lima,64.0,3.0,Rango_SDO_11,220,650,720,500,550,410,0,0,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,7,7,7,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 43
22235,202408,1,Rang_ingreso_07,Lima,32.0,2.0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,4,6,2,4,2,4,0,0,0,0,0,0,11,11,8,8,12,14,2,2,2,2,3,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202408,Producto 21,Submotivo 125
40789,202408,0,Desconocido,Lima,49.0,3.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 89
40789,202408,0,Desconocido,Lima,49.0,3.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 90
69040,202408,1,Rang_ingreso_02,Provincia,24.0,5.0,Cero,2210,3910,4220,4480,5270,650,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,8,7,7,7,9,5,1,2,2,2,3,3,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 88
69040,202408,1,Rang_ingreso_02,Provincia,24.0,5.0,Cero,2210,3910,4220,4480,5270,650,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,8,7,7,7,9,5,1,2,2,2,3,3,4,4,4,4,4,4,1,1,1,1,1,1,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 88
12456,202408,1,Rang_ingreso_02,Lima,44.0,5.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,Solicitud,NO PROCEDE,202408,Producto 20,Submotivo 157
12456,202408,1,Rang_ingreso_02,Lima,44.0,5.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
46686,202408,1,Rang_ingreso_01,Provincia,32.0,8.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,2,1,0,5,0,0,2,0,0,0,2,0,0,0,0,0,6,7,7,7,7,7,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 156
1583,202408,1,Rang_ingreso_01,Lima,49.0,4.0,Rango_SDO_01,6650,7300,7800,7770,20,5380,1,1,1,1,1,1,Rango_03,0,2,1,0,1,3,1,0,0,0,0,0,0,0,2,2,5,6,1,7,7,7,6,5,5,1,1,1,1,1,1,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
25945,202408,1,Rang_ingreso_03,Lima,24.0,5.0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,12,2,0,1,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 27
60867,202408,1,Rang_ingreso_03,Lima,27.0,2.0,Rango_SDO_01,0,70,170,120,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,0,0,0,Reclamo,NO PROCEDE,202407,Producto 17,Submotivo 33
24591,202408,1,Rang_ingreso_02,Lima,24.0,3.0,Rango_SDO_04,3370,3620,3790,3770,3430,3170,1,1,1,1,1,1,Rango_05,1,0,5,1,0,0,0,8,6,3,0,0,0,15,14,18,22,21,21,2,2,2,2,2,2,1,1,1,1,1,1,Reclamo,NO PROCEDE,202404,Producto 05,Submotivo 125
40543,202408,1,Rang_ingreso_01,Lima,33.0,9.0,Rango_SDO_07,0,0,90,520,580,640,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,10,10,9,4,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202403,Producto 18,Submotivo 125
77144,202408,1,Rang_ingreso_02,Lima,45.0,4.0,Rango_SDO_02,8740,8970,9210,9410,9650,9880,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,3,10,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 90
26595,202408,1,Rang_ingreso_01,Provincia,33.0,1.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,1,0,0,0,0,2,0,0,0,0,0,3,1,2,0,8,2,1,1,1,1,1,1,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202408,Producto 07,Submotivo 125
67646,202408,1,Rang_ingreso_02,Lima,27.0,6.0,Rango_SDO_01,3060,2640,2470,3010,2230,3020,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,16,12,13,0,1,4,4,10,8,6,2,9,5,5,5,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 27
29554,202408,1,Rang_ingreso_07,Lima,52.0,5.0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,4,6,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,4,3,3,2,3,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202408,Producto 20,Submotivo 142
29554,202408,1,Rang_ingreso_07,Lima,52.0,5.0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,4,6,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,4,3,3,2,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 142
29554,202408,1,Rang_ingreso_07,Lima,52.0,5.0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,4,6,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,4,3,3,2,3,1,1,1,1,1,1,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 142
75346,202408,1,Rang_ingreso_06,Lima,37.0,9.0,Rango_SDO_11,0,0,0,0,0,30,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,16,17,16,12,13,10,4,9,9,14,11,7,3,3,3,3,3,3,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 146
11295,202408,1,Rang_ingreso_04,Lima,26.0,3.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,18,11,16,13,13,18,2,2,2,2,1,1,0,0,1,1,1,1,Solicitud,PROCEDE TOTAL,202408,Producto 07,Submotivo 144
87733,202408,1,Rang_ingreso_01,Lima,75.0,5.0,Cero,0,0,0,10,80,300,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
77841,202408,1,Rang_ingreso_04,Lima,40.0,5.0,Rango_SDO_01,5610,0,10,20,10,9370,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,10,6,6,6,6,6,6,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 89
9341,202408,1,Rang_ingreso_03,Lima,27.0,9.0,Rango_SDO_01,0,0,1080,1710,1770,1810,0,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,3,3,5,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 125
9341,202408,1,Rang_ingreso_03,Lima,27.0,9.0,Rango_SDO_01,0,0,1080,1710,1770,1810,0,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,3,3,5,5,5,5,1,1,1,1,1,1,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
9341,202408,1,Rang_ingreso_03,Lima,27.0,9.0,Rango_SDO_01,0,0,1080,1710,1770,1810,0,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,3,3,5,5,5,5,1,1,1,1,1,1,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
90859,202408,1,Rang_ingreso_06,Provincia,35.0,10.0,Cero,0,0,0,50,80,10,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,2,2,2,2,0,0,0,0,0,0,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 147
90859,202408,1,Rang_ingreso_06,Provincia,35.0,10.0,Cero,0,0,0,50,80,10,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,2,2,2,2,0,0,0,0,0,0,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 43
90859,202408,1,Rang_ingreso_06,Provincia,35.0,10.0,Cero,0,0,0,50,80,10,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,2,2,2,2,0,0,0,0,0,0,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
